124,2014-05-01 01:04:30.2290000,2,77.123.129.28,CaptureFlag,true,162,4,399
144,2014-05-01 22:18:55.1190000,23,203.216.70.102,KingHill,true,140,6,244-175
395,2014-05-01 19:39:27.1200000,76,123.180.63.122,KingHill,true,170,1,282-164
407,2014-05-01 11:12:38.4150000,113,227.98.56.48,KingHill,true,120,5,299-312
157,2014-05-01 21:21:04.0690000,3,177.139.125.155,KingHill,true,36,5,429
163,2014-05-01 19:41:21.1080000,21,195.91.1.237,CaptureFlag,true,11,5,237-161
271,2014-05-01 20:00:00.4660000,12,120.4.204.202,KingHill,true,45,2,179
202,2014-05-01 12:11:40.1340000,23,115.98.5.83,KingHill,true,28,6,412-332
392,2014-05-01 03:29:14.4410000,3,177.17.79.99,KingHill,true,85,6,330
199,2014-05-01 18:47:04.3660000,13,14.24.53.252,CaptureFlag,true,136,3,293
258,2014-05-01 04:52:08.4330000,15,183.248.64.13,KingHill,true,75,6,221
427,2014-05-01 22:04:42.2170000,81,87.194.45.198,KingHill,true,60,2,276-208
163,2014-05-01 16:51:03.2640000,89,69.21.145.106,KingHill,true,7,6,382-363
224,2014-05-01 01:05:31.4630000,214,237.220.252.103,KingHill,true,23,6,286-374-418-426-403
287,2014-05-01 12:48:39.1140000,208,252.41.5.198,KingHill,true,54,1,182-406-248-209-415
230,2014-05-01 02:45:58.0350000,218,242.228.246.145,KingHill,true,137,1,189-254-211-278-257
431,2014-05-01 19:55:47.4560000,2,52.171.114.86,CaptureFlag,true,25,4,173
366,2014-05-01 17:38:29.3750000,20,70.202.6.150,CaptureFlag,true,21,4,220-386
460,2014-05-01 10:57:17.0040000,5,67.217.232.221,CaptureFlag,true,112,6,309
470,2014-05-01 12:39:29.1720000,10,169.164.197.152,CaptureFlag,true,42,6,330
240,2014-05-01 02:16:36.0680000,22,40.66.1.91,CaptureFlag,true,120,6,239-440
280,2014-05-01 03:11:09.0750000,66,24.210.17.61,KingHill,true,139,6,324-225
499,2014-05-01 12:45:21.1140000,116,202.166.182.72,KingHill,true,170,6,229-437
412,2014-05-01 19:48:48.0100000,209,65.173.253.115,KingHill,true,191,6,377-224-502-342-462
237,2014-05-01 03:43:31.1460000,200,137.112.221.191,KingHill,true,42,2,217-366-471-251
387,2014-05-01 01:13:15.0450000,6,197.99.229.177,KingHill,true,125,1,343
224,2014-05-01 22:37:55.1420000,20,134.122.75.98,KingHill,true,96,3,437-499
351,2014-05-01 16:53:24.2040000,83,213.8.92.195,KingHill,true,169,5,263-257
469,2014-05-01 13:11:11.1930000,9,150.156.8.141,KingHill,true,32,3,318
243,2014-05-01 04:44:18.0190000,22,189.1.103.36,KingHill,true,103,4,268-420
412,2014-05-01 06:47:14.4570000,39,134.140.219.25,CaptureFlag,true,170,5,519-490
236,2014-05-01 11:50:13.0430000,60,28.104.15.143,KingHill,true,155,6,251-527
510,2014-05-01 21:19:37.1790000,2,97.229.165.55,CaptureFlag,true,84,3,284
461,2014-05-01 04:43:33.0230000,22,230.140.63.33,CaptureFlag,true,71,3,380-471
500,2014-05-01 01:17:28.4670000,57,85.131.236.23,KingHill,true,174,6,290-536
460,2014-05-01 10:03:52.0170000,7,7.59.253.94,CaptureFlag,true,192,6,257
412,2014-05-01 04:26:35.4560000,16,221.55.103.214,CaptureFlag,true,191,5,348
463,2014-05-01 08:56:24.2410000,14,78.149.188.111,CaptureFlag,true,98,4,334
509,2014-05-01 13:00:03.2090000,18,110.79.66.221,KingHill,true,130,1,501-498
281,2014-05-01 10:39:40.3730000,77,141.111.21.61,KingHill,true,32,6,273-372
464,2014-05-01 04:00:39.3130000,13,98.238.63.9,KingHill,true,129,5,466
433,2014-05-01 21:37:54.3240000,23,223.127.74.254,KingHill,true,37,5,488-315
372,2014-05-01 19:27:32.2470000,27,33.43.46.10,KingHill,true,143,6,273-506
368,2014-05-01 13:02:45.2580000,120,101.140.197.167,KingHill,true,10,6,331-310
425,2014-05-01 20:21:42.0940000,199,41.131.205.121,KingHill,true,19,3,505-405-566-506
477,2014-05-01 14:44:56.3170000,6,109.231.196.214,CaptureFlag,true,24,2,530
458,2014-05-01 21:49:28.1480000,20,32.108.137.246,CaptureFlag,true,157,3,383-541
360,2014-05-01 16:15:14.3040000,62,143.63.1.74,CaptureFlag,true,64,2,386-386
421,2014-05-01 18:29:29.4740000,119,176.49.136.44,CaptureFlag,true,118,1,472-415
407,2014-05-01 22:02:44.4290000,195,58.54.94.150,CaptureFlag,true,64,5,311-379-463-486
508,2014-05-01 01:56:49.4610000,200,254.18.182.111,CaptureFlag,true,131,6,473-528-283-385
329,2014-05-01 14:29:26.2740000,222,35.92.128.174,KingHill,true,14,6,394-550-388-468-427
465,2014-05-01 01:43:44.3940000,5,202.10.204.238,KingHill,true,98,5,515
340,2014-05-01 01:11:18.2320000,21,179.143.202.80,CaptureFlag,true,74,2,345-515
444,2014-05-01 01:19:25.1540000,65,211.180.33.192,CaptureFlag,true,85,6,386-404
340,2014-05-01 07:42:21.3540000,29,42.209.224.123,KingHill,true,118,3,417-512
474,2014-05-01 05:04:20.0770000,200,114.190.48.124,CaptureFlag,true,84,3,332-556-587-535
500,2014-05-01 02:34:48.0220000,204,217.131.139.210,CaptureFlag,true,24,5,389-442-506-361-538
583,2014-05-01 06:54:51.4820000,219,57.216.116.103,KingHill,true,13,3,521-514-401-338-526
342,2014-05-01 14:29:37.3530000,9,72.205.95.131,CaptureFlag,true,129,6,318
303,2014-05-01 13:46:10.3080000,21,209.159.101.29,CaptureFlag,true,81,6,403-579
587,2014-05-01 08:55:05.1110000,72,150.54.64.174,CaptureFlag,true,67,1,448-561
431,2014-05-01 01:26:10.4810000,43,139.35.82.250,CaptureFlag,true,135,1,562-564
317,2014-05-01 13:24:33.3550000,12,214.134.254.147,KingHill,true,58,6,397
406,2014-05-01 14:09:02.2000000,19,42.246.197.205,KingHill,true,48,3,329-469
343,2014-05-01 18:28:48.3740000,88,237.41.161.42,KingHill,true,78,2,493-565
425,2014-05-01 16:45:53.2590000,2,121.102.220.158,KingHill,true,182,1,499
361,2014-05-01 21:02:48.0620000,23,37.139.170.175,KingHill,true,47,4,613-494
476,2014-05-01 05:55:24.2760000,84,40.4.5.85,CaptureFlag,true,26,1,372-394
498,2014-05-01 13:45:14.1710000,66,124.13.53.37,CaptureFlag,true,104,5,392-571
595,2014-05-01 01:07:33.4830000,9,12.134.199.9,KingHill,true,143,2,454
527,2014-05-01 12:44:48.3350000,22,186.61.26.179,KingHill,true,81,4,610-477
440,2014-05-01 03:14:04.0460000,13,155.72.249.132,CaptureFlag,true,62,4,548
440,2014-05-01 01:43:26.3550000,22,219.145.14.40,KingHill,true,172,1,459-532
347,2014-05-01 19:31:28.3500000,70,29.83.198.230,CaptureFlag,true,30,4,418-618
485,2014-05-01 01:33:11.3380000,29,57.184.121.133,CaptureFlag,true,58,6,563-403
513,2014-05-01 20:13:36.3850000,197,254.221.232.104,KingHill,true,60,1,466-496-608-601
512,2014-05-01 19:29:12.4820000,14,159.208.254.46,CaptureFlag,true,7,6,397
427,2014-05-01 06:16:17.3210000,16,88.3.177.72,CaptureFlag,true,83,3,487
380,2014-05-01 15:01:24.1560000,111,180.95.233.65,KingHill,true,28,5,529-565
472,2014-05-01 17:38:02.3770000,3,56.64.183.50,KingHill,true,184,5,538
421,2014-05-01 09:31:04.2990000,16,156.156.68.140,KingHill,true,10,4,420
421,2014-05-01 05:05:33.4470000,86,196.97.179.243,CaptureFlag,true,140,1,374-629
494,2014-05-01 05:38:46.2810000,82,189.254.140.194,CaptureFlag,true,98,6,597-411
542,2014-05-01 12:58:38.3540000,202,204.244.112.3,KingHill,true,29,3,633-509-425-555-492
401,2014-05-01 09:50:37.3040000,204,26.5.34.128,CaptureFlag,true,168,1,444-409-415-398-479
427,2014-05-01 03:24:41.1770000,8,193.158.218.39,KingHill,true,33,6,495
585,2014-05-01 18:44:51.1900000,3,155.87.170.117,CaptureFlag,true,199,6,648
469,2014-05-01 16:21:48.2310000,5,183.176.128.23,KingHill,true,49,6,485
659,2014-05-01 05:03:24.2550000,20,105.79.190.51,KingHill,true,150,2,491-528
638,2014-05-01 15:58:54.0610000,4,87.96.18.237,CaptureFlag,true,158,4,520
519,2014-05-01 11:22:34.4110000,15,147.115.92.209,CaptureFlag,true,124,6,590
700,2014-05-01 10:11:38.0440000,41,64.240.42.153,KingHill,true,71,4,532-457
565,2014-05-01 05:48:12.1360000,60,165.123.92.48,CaptureFlag,true,20,5,602-625
559,2014-05-01 11:56:38.0280000,197,114.50.30.137,CaptureFlag,true,187,3,476-672-695-608
690,2014-05-01 10:46:39.1650000,9,204.182.76.229,KingHill,true,168,3,708
469,2014-05-01 04:52:36.3810000,16,99.196.161.27,KingHill,true,131,4,710
709,2014-05-01 08:40:25.4000000,47,235.213.35.92,KingHill,true,166,4,488-570
638,2014-05-01 17:01:45.1080000,5,67.48.142.131,KingHill,true,112,4,568
472,2014-05-01 04:19:55.3170000,24,103.168.186.62,CaptureFlag,true,51,6,659-596
497,2014-05-01 09:35:02.1900000,86,196.192.160.19,CaptureFlag,true,58,4,659-512
592,2014-05-01 20:41:09.2520000,84,151.145.74.27,CaptureFlag,true,174,4,432-510
668,2014-05-01 22:24:44.4780000,206,21.131.103.147,CaptureFlag,true,87,4,540-471-572-450-491
546,2014-05-01 05:35:03.3050000,12,9.192.70.85,CaptureFlag,true,8,1,507
466,2014-05-01 08:10:00.1600000,24,208.48.194.236,CaptureFlag,true,27,5,660-487
466,2014-05-01 18:22:38.0260000,3,230.205.240.235,KingHill,true,36,1,658
530,2014-05-01 11:12:25.0190000,24,119.190.56.138,CaptureFlag,true,25,2,684-719
745,2014-05-01 12:10:10.0400000,88,106.45.227.109,CaptureFlag,true,79,2,452-452
629,2014-05-01 06:02:31.4610000,57,178.50.150.15,CaptureFlag,true,5,3,683-600
498,2014-05-01 01:48:16.0030000,214,157.156.22.10,KingHill,true,119,3,555-459-610-456-520
727,2014-05-01 06:14:57.3280000,12,250.151.6.125,CaptureFlag,true,107,4,720
730,2014-05-01 09:21:43.0010000,21,158.109.114.226,KingHill,true,120,2,671-500
632,2014-05-01 22:07:52.1180000,113,13.41.111.7,CaptureFlag,true,25,5,725-463
759,2014-05-01 16:29:57.3300000,12,6.157.70.214,KingHill,true,173,5,584
590,2014-05-01 08:21:43.0770000,19,194.162.252.82,CaptureFlag,true,195,2,478-560
669,2014-05-01 01:45:07.4380000,92,184.121.198.249,KingHill,true,79,1,759-557
675,2014-05-01 15:58:16.3830000,30,186.153.52.23,KingHill,true,90,3,482-585
544,2014-05-01 12:08:05.0460000,207,129.180.152.225,KingHill,true,180,1,541-733-576-745-655
570,2014-05-01 06:44:31.3070000,200,45.234.200.48,CaptureFlag,true,56,6,506-579-727-761
743,2014-05-01 05:03:08.1390000,10,225.26.142.178,CaptureFlag,true,125,2,639
743,2014-05-01 16:08:29.0010000,20,208.233.180.183,KingHill,true,172,5,552-714
714,2014-05-01 09:53:28.3580000,79,51.247.20.166,KingHill,true,96,6,760-648
706,2014-05-01 11:23:13.4910000,109,218.114.16.74,CaptureFlag,true,152,1,486-608
584,2014-05-01 21:16:27.3600000,12,208.82.130.44,CaptureFlag,true,3,1,620
752,2014-05-01 18:56:45.1860000,4,4.204.231.133,CaptureFlag,true,86,2,733
562,2014-05-01 21:37:04.1990000,20,150.119.214.237,KingHill,true,144,5,637-652
640,2014-05-01 22:50:30.3190000,12,92.166.41.78,CaptureFlag,true,189,2,633
626,2014-05-01 03:42:56.2380000,22,236.179.222.65,CaptureFlag,true,169,5,566-597
805,2014-05-01 10:00:01.2280000,80,177.36.105.147,KingHill,true,19,3,575-665
