941,2014-05-02 17:40:40.1900000,59,133.98.146.68,CaptureFlag,true,173,1,910-966
933,2014-05-02 01:54:45.0500000,205,1.38.192.227,CaptureFlag,true,20,4,1042-880-1069-1035-1065
1078,2014-05-02 17:00:11.1160000,201,135.194.198.161,CaptureFlag,true,45,2,825-975-923-974-992
1041,2014-05-02 22:45:32.4690000,7,30.81.72.14,CaptureFlag,true,105,1,871
932,2014-05-02 19:27:47.3460000,19,145.199.58.131,CaptureFlag,true,4,1,1093-1070
919,2014-05-02 16:15:00.4780000,43,57.20.180.29,KingHill,true,141,3,989-1055
1000,2014-05-02 22:43:17.0770000,86,235.54.61.47,KingHill,true,112,2,830-888
890,2014-05-02 04:01:18.1340000,195,73.64.152.99,CaptureFlag,true,94,2,821-1060-1065-958
953,2014-05-02 01:16:40.3740000,210,194.12.198.197,KingHill,true,103,3,803-1009-1083-967-899
894,2014-05-02 13:37:41.2470000,232,195.135.88.189,KingHill,true,135,1,809-1039-820-806-986
931,2014-05-02 06:32:13.1270000,8,153.103.222.179,KingHill,true,75,4,971
980,2014-05-02 21:51:19.3900000,24,250.61.107.78,KingHill,true,195,1,955-990
1093,2014-05-02 15:19:09.0380000,99,93.97.49.227,CaptureFlag,true,165,5,1101-972
988,2014-05-02 03:34:05.4600000,96,61.165.107.5,CaptureFlag,true,79,6,997-917
936,2014-05-02 03:36:05.0270000,6,118.205.148.126,CaptureFlag,true,135,1,943
1023,2014-05-02 08:18:04.4200000,7,101.174.54.112,KingHill,true,12,4,964
1126,2014-05-02 08:15:55.2510000,22,39.224.124.59,KingHill,true,101,3,1006-935
1121,2014-05-02 08:35:28.2890000,31,197.200.226.253,CaptureFlag,true,130,3,1018-952
881,2014-05-02 03:29:47.3100000,96,150.176.126.116,KingHill,true,34,5,1096-906
1016,2014-05-02 02:41:23.2260000,197,222.234.146.123,CaptureFlag,true,61,5,898-862-1010-909
1021,2014-05-02 09:54:46.3660000,4,189.233.253.32,CaptureFlag,true,123,2,870
889,2014-05-02 18:33:39.1130000,24,7.67.150.57,CaptureFlag,true,16,3,1067-908
1057,2014-05-02 06:53:05.2570000,57,212.91.119.169,KingHill,true,149,5,1032-1100
1098,2014-05-02 09:08:55.3330000,67,96.79.148.29,CaptureFlag,true,119,4,1038-998
911,2014-05-02 20:30:40.3550000,197,150.211.244.53,CaptureFlag,true,84,6,993-1112-1014-920
1094,2014-05-02 15:14:48.2800000,5,219.152.130.102,CaptureFlag,true,152,6,1149
872,2014-05-02 21:50:10.4740000,3,193.208.79.251,CaptureFlag,true,162,6,1081
1050,2014-05-02 10:58:19.3720000,24,72.108.85.57,KingHill,true,119,2,1117-1076
1003,2014-05-02 07:33:24.4810000,88,188.161.28.15,KingHill,true,165,1,886-884
1082,2014-05-02 18:47:34.1430000,66,42.2.185.125,KingHill,true,23,1,919-1059
1015,2014-05-02 07:00:55.1240000,204,189.239.174.90,CaptureFlag,true,28,3,1048-940-919-1105-990
1106,2014-05-02 09:14:23.0080000,197,142.175.121.36,KingHill,true,13,6,936-1006-1029-895
906,2014-05-02 18:13:03.4300000,237,238.54.121.221,CaptureFlag,true,57,5,969-1063-983-943-942
1147,2014-05-02 01:47:40.3940000,4,204.227.212.41,KingHill,true,177,1,925
893,2014-05-02 22:09:42.2630000,18,120.205.168.176,CaptureFlag,true,170,1,936-1005
1034,2014-05-02 22:12:37.0420000,55,29.114.202.15,CaptureFlag,true,11,5,1163-1030
1128,2014-05-02 03:43:20.2370000,88,183.229.107.50,CaptureFlag,true,98,5,1164-1145
1073,2014-05-02 17:16:55.3360000,203,17.185.221.184,KingHill,true,68,3,1106-1174-1103-1119-1104
1095,2014-05-02 06:49:55.4300000,200,80.57.226.46,CaptureFlag,true,21,1,915-1016-972-999
880,2014-05-02 19:24:04.0060000,226,191.185.65.143,CaptureFlag,true,32,2,1087-1162-948-1064-1121
1129,2014-05-02 10:40:21.1000000,3,140.192.196.210,CaptureFlag,true,183,3,1065
1113,2014-05-02 22:20:38.1300000,18,50.35.1.191,CaptureFlag,true,4,6,969-939
1154,2014-05-02 12:38:30.4890000,55,120.54.226.118,KingHill,true,179,6,992-929
1189,2014-05-02 13:29:42.3000000,81,91.113.154.72,KingHill,true,5,5,1049-1155
1051,2014-05-02 15:27:42.1340000,14,154.111.127.34,KingHill,true,128,2,971
931,2014-05-02 09:02:26.2210000,18,138.144.78.38,CaptureFlag,true,139,4,1158-955
945,2014-05-02 21:49:28.1190000,66,160.220.17.247,CaptureFlag,true,94,5,1068-1141
1018,2014-05-02 01:34:11.4900000,53,23.132.245.25,CaptureFlag,true,13,1,1173-1144
1090,2014-05-02 21:36:50.3990000,209,254.173.199.46,CaptureFlag,true,60,2,929-1046-1076-1020-1053
1105,2014-05-02 01:39:11.4290000,12,82.131.36.66,CaptureFlag,true,8,1,986
1087,2014-05-02 12:12:41.0030000,21,12.231.107.205,KingHill,true,45,4,1209-1114
1214,2014-05-02 15:30:15.3890000,14,189.192.6.122,CaptureFlag,true,84,5,1032
1022,2014-05-02 10:02:42.2880000,17,226.101.216.154,CaptureFlag,true,80,6,987
949,2014-05-02 20:08:33.0410000,39,133.203.121.158,KingHill,true,135,4,1053-976
1065,2014-05-02 16:25:33.1020000,42,236.108.102.24,CaptureFlag,true,131,4,1138-1022
1171,2014-05-02 18:22:20.3580000,12,163.59.209.157,KingHill,true,159,5,994
1190,2014-05-02 09:24:37.2740000,24,96.6.234.239,KingHill,true,198,6,1186-972
1177,2014-05-02 20:25:38.4390000,39,24.121.163.15,CaptureFlag,true,118,4,1176-1117
1101,2014-05-02 20:23:15.1210000,25,46.95.109.197,CaptureFlag,true,199,5,1124-1033
1220,2014-05-02 11:43:12.1820000,198,85.182.80.240,CaptureFlag,true,154,4,1060-1023-965-957
1110,2014-05-02 03:29:34.4500000,211,181.16.56.27,KingHill,true,95,6,1052-1186-1163-964-1189
1122,2014-05-02 06:23:31.3370000,14,77.1.176.153,KingHill,true,29,2,1211
962,2014-05-02 12:50:22.2860000,24,128.77.244.58,CaptureFlag,true,93,1,964-1215
1195,2014-05-02 08:26:30.4160000,45,146.208.163.153,KingHill,true,93,3,1170-1105
1056,2014-05-02 13:52:51.0020000,63,139.240.27.244,CaptureFlag,true,131,2,1189-1228
1131,2014-05-02 15:55:01.3500000,11,19.221.246.9,KingHill,true,22,3,1201
1111,2014-05-02 11:27:14.4470000,16,54.233.115.197,KingHill,true,174,5,1027
998,2014-05-02 08:45:50.2090000,101,122.190.217.155,CaptureFlag,true,181,6,1149-1122
1209,2014-05-02 14:07:52.4260000,3,21.239.207.101,KingHill,true,49,2,1072
1020,2014-05-02 03:41:51.2090000,17,65.16.14.15,KingHill,true,127,3,997
1051,2014-05-02 21:46:11.3350000,100,191.223.103.248,CaptureFlag,true,9,1,965-1255
1110,2014-05-02 15:13:17.4650000,44,26.63.95.147,KingHill,true,167,1,1131-1093
1123,2014-05-02 16:05:48.3550000,195,134.152.115.56,CaptureFlag,true,36,3,1024-971-970-982
1033,2014-05-02 22:23:05.0970000,2,216.137.211.24,CaptureFlag,true,8,2,1091
1208,2014-05-02 07:20:54.1010000,17,117.34.162.216,KingHill,true,41,1,970
1078,2014-05-02 12:02:45.4630000,84,11.114.127.250,KingHill,true,43,3,1086-1200
1023,2014-05-02 01:29:22.0430000,108,28.212.204.192,KingHill,true,50,3,1034-1162
1110,2014-05-02 19:43:40.3220000,200,87.202.192.213,KingHill,true,46,1,1042-1179-1044-993
1140,2014-05-02 19:42:40.4580000,8,108.52.245.44,KingHill,true,41,1,1210
1078,2014-05-02 16:22:41.3530000,16,230.178.178.160,CaptureFlag,true,32,4,1189
1133,2014-05-02 03:30:09.4710000,59,237.198.232.59,CaptureFlag,true,63,1,982-1123
1170,2014-05-02 19:10:53.1980000,107,254.138.243.161,CaptureFlag,true,12,4,1128-1059
1170,2014-05-02 06:39:38.3780000,1,19.105.102.236,CaptureFlag,true,89,5,1167
1149,2014-05-02 16:08:36.0850000,24,179.78.167.34,KingHill,true,62,2,1265-1205
1063,2014-05-02 17:58:49.0250000,73,92.184.153.195,KingHill,true,94,3,1149-1019
1070,2014-05-02 01:36:19.4550000,30,83.74.229.244,CaptureFlag,true,156,5,1218-1054
1154,2014-05-02 05:13:43.2250000,12,138.8.85.109,CaptureFlag,true,41,2,1260
1094,2014-05-02 14:51:55.1360000,20,152.206.49.105,KingHill,true,19,3,1262-1292
1253,2014-05-02 01:32:01.1310000,2,204.165.108.127,KingHill,true,96,1,1296
