1862,2014-05-04 19:07:09.4720000,8,125.6.63.82,KingHill,true,22,2,1859
1842,2014-05-04 06:52:11.3160000,3,173.145.149.160,KingHill,true,7,1,1765
1681,2014-05-04 11:18:12.3280000,2,94.215.233.1,CaptureFlag,true,8,6,1807
1672,2014-05-04 08:46:20.0940000,18,169.216.44.121,CaptureFlag,true,14,4,1667-1820
1710,2014-05-04 20:48:12.1820000,32,175.133.173.78,CaptureFlag,true,5,3,1801-1759
1865,2014-05-04 02:32:31.1050000,115,238.24.113.157,CaptureFlag,true,14,5,1896-1742
1906,2014-05-04 10:04:43.2430000,207,42.1.170.67,KingHill,true,22,5,1848-1894-1941-1868-1814
1796,2014-05-04 22:31:21.1340000,214,188.197.191.240,KingHill,true,21,3,1682-1686-1875-1736-1878
1913,2014-05-04 02:52:32.4310000,238,66.14.48.192,KingHill,true,19,6,1731-1749-1747-1747-1672
1900,2014-05-04 18:44:51.2070000,1,184.78.209.101,KingHill,true,22,4,1723
1915,2014-05-04 11:34:25.3340000,19,3.231.141.5,KingHill,true,5,1,1834-1705
1895,2014-05-04 18:40:28.4900000,37,55.123.126.36,KingHill,true,16,3,1716-1673
1898,2014-05-04 13:57:47.3710000,111,167.168.202.222,CaptureFlag,true,15,3,1823-1713
1731,2014-05-04 06:00:45.1150000,195,59.185.65.28,KingHill,true,19,4,1734-1709-1909-1885
1918,2014-05-04 14:08:45.2050000,13,36.5.176.29,KingHill,true,21,1,1848
1809,2014-05-04 05:24:22.2100000,23,192.84.66.141,KingHill,true,4,6,1736-1856
1680,2014-05-04 01:51:35.4640000,28,118.212.32.160,CaptureFlag,true,3,5,1935-1742
1943,2014-05-04 21:17:21.4170000,12,105.238.19.73,KingHill,true,19,6,1683
1728,2014-05-04 11:28:52.1760000,14,116.170.110.188,KingHill,true,20,4,1812
1753,2014-05-04 11:39:23.0400000,16,150.217.200.62,KingHill,true,13,4,1733
1760,2014-05-04 02:11:36.0410000,110,160.230.136.62,CaptureFlag,true,21,4,1765-1852
1874,2014-05-04 08:39:04.2140000,79,98.217.207.138,KingHill,true,16,5,1710-1966
1697,2014-05-04 07:29:30.0300000,198,133.134.148.142,CaptureFlag,true,16,6,1904-1755-1849-1901
1997,2014-05-04 14:51:33.3580000,10,172.86.204.138,CaptureFlag,true,7,5,1751
1851,2014-05-04 06:34:07.3640000,19,112.206.36.126,KingHill,true,6,2,1964-1947
1818,2014-05-04 04:55:44.2360000,30,118.145.210.216,KingHill,true,24,2,1897-1790
1802,2014-05-04 22:08:40.0660000,33,205.57.141.201,KingHill,true,21,2,1833-1741
1995,2014-05-04 16:51:44.1540000,1,179.115.198.4,CaptureFlag,true,19,1,1967
1982,2014-05-04 19:33:04.1260000,15,49.177.78.94,KingHill,true,17,2,1836
1937,2014-05-04 13:23:34.2280000,50,101.230.253.79,CaptureFlag,true,22,1,1955-1997
1868,2014-05-04 11:56:50.1180000,4,42.49.23.186,CaptureFlag,true,10,4,1980
1735,2014-05-04 03:22:16.3630000,19,45.155.142.123,KingHill,true,19,6,1834-1812
1903,2014-05-04 12:26:15.3560000,94,121.40.115.105,CaptureFlag,true,18,2,1980-1886
1853,2014-05-04 11:15:33.2630000,105,16.116.73.225,CaptureFlag,true,8,5,1846-1795
1952,2014-05-04 10:26:02.4710000,201,32.77.165.60,KingHill,true,7,5,1993-1823-1923-1852-1778
1821,2014-05-04 16:45:44.3740000,204,251.248.211.80,CaptureFlag,true,19,1,2029-1955-1811-1971-1968
1913,2014-05-04 02:20:56.4630000,5,253.190.51.154,CaptureFlag,true,18,6,1900
1765,2014-05-04 12:57:41.3470000,20,243.89.75.251,KingHill,true,2,2,1817-2019
1922,2014-05-04 12:50:49.0370000,117,192.216.117.192,KingHill,true,9,5,1805-1854
2026,2014-05-04 05:55:29.3930000,80,29.55.159.189,CaptureFlag,true,10,6,2014-1876
2021,2014-05-04 15:23:34.4350000,196,118.34.190.31,CaptureFlag,true,21,1,2033-1879-1970-1788
1869,2014-05-04 20:20:45.0730000,195,101.163.53.85,KingHill,true,12,4,1991-1818-1995-1950
1869,2014-05-04 14:30:52.3760000,235,190.170.82.43,CaptureFlag,true,19,4,1801-1807-1882-1754-1771
1802,2014-05-04 12:21:11.1170000,13,34.61.245.168,KingHill,true,15,2,1833
1760,2014-05-04 03:38:31.0560000,20,5.122.184.58,CaptureFlag,true,14,2,1923-1821
1772,2014-05-04 18:09:39.0880000,32,112.71.8.158,KingHill,true,1,4,1769-1974
1794,2014-05-04 11:32:04.2860000,115,238.144.40.12,KingHill,true,23,1,1919-2030
1865,2014-05-04 10:36:18.2250000,207,27.244.178.96,KingHill,true,24,2,1891-1779-1797-1911-1928
1773,2014-05-04 17:30:39.0710000,212,150.133.33.112,CaptureFlag,true,22,1,1941-1869-1926-2049-1976
1839,2014-05-04 12:22:35.1850000,219,108.114.152.233,KingHill,true,20,3,1906-1895-1807-2012-1976
1904,2014-05-04 11:50:06.4860000,8,59.12.151.111,CaptureFlag,true,22,1,1881
1831,2014-05-04 02:41:08.0710000,19,183.104.252.154,KingHill,true,16,6,1878-1930
1893,2014-05-04 12:49:30.1480000,67,103.105.20.36,CaptureFlag,true,1,2,1783-1967
1900,2014-05-04 09:09:25.3950000,1,187.73.194.13,KingHill,true,11,4,1940
1817,2014-05-04 05:51:52.1590000,1,148.28.204.172,CaptureFlag,true,1,2,2046
1910,2014-05-04 16:31:50.2340000,4,192.243.199.103,KingHill,true,19,2,1959
2059,2014-05-04 22:27:33.0120000,21,37.97.194.163,KingHill,true,9,5,1941-2081
2009,2014-05-04 22:51:38.0740000,119,142.38.79.95,CaptureFlag,true,12,4,1940-2037
2048,2014-05-04 06:45:17.3060000,66,76.66.66.87,KingHill,true,15,6,1906-1847
1871,2014-05-04 10:03:34.4410000,207,106.235.111.79,CaptureFlag,true,10,1,2059-1860-1831-1797-1919
1838,2014-05-04 22:12:21.1520000,10,156.100.205.53,CaptureFlag,true,9,6,1814
2044,2014-05-04 02:27:54.4710000,17,209.218.218.77,CaptureFlag,true,21,2,1933
1960,2014-05-04 02:34:31.1300000,44,15.18.192.232,CaptureFlag,true,15,5,1829-2033
2077,2014-05-04 15:19:14.4210000,99,56.22.43.79,CaptureFlag,true,2,1,1806-2022
1856,2014-05-04 08:39:14.4700000,211,185.215.192.251,KingHill,true,17,1,1862-1842-2027-1956-1871
2094,2014-05-04 12:56:35.3850000,212,130.94.242.20,KingHill,true,15,6,1958-1806-1874-1812-2054
2051,2014-05-04 03:55:29.2440000,236,13.53.105.30,CaptureFlag,true,15,4,2070-1812-1863-1869-2028
2080,2014-05-04 09:25:25.3880000,11,14.249.27.31,CaptureFlag,true,24,1,2082
2015,2014-05-04 03:02:02.2350000,22,184.168.25.65,KingHill,true,3,3,2023-2064
1904,2014-05-04 18:28:08.2330000,64,175.41.185.111,KingHill,true,3,2,1835-1851
2077,2014-05-04 16:50:46.4960000,41,194.5.46.184,CaptureFlag,true,23,5,2095-1962
1937,2014-05-04 06:49:14.2360000,14,113.72.110.226,CaptureFlag,true,21,5,1990
2070,2014-05-04 04:42:11.2050000,21,237.218.36.7,CaptureFlag,true,18,1,1971-1890
1833,2014-05-04 11:21:32.4100000,66,214.169.237.64,KingHill,true,3,6,2037-1865
1941,2014-05-04 04:29:00.1040000,72,138.226.118.106,KingHill,true,1,1,2030-1883
2097,2014-05-04 15:15:32.2480000,199,191.103.84.13,CaptureFlag,true,2,4,2045-1902-1910-1915
1986,2014-05-04 13:33:29.0150000,206,239.123.23.104,KingHill,true,16,6,1984-1926-1947-1956-1999
1880,2014-05-04 15:10:23.0480000,10,40.57.97.214,KingHill,true,10,6,2035
1964,2014-05-04 03:38:25.3110000,22,157.4.35.88,KingHill,true,10,3,2013-2037
1876,2014-05-04 07:39:07.3300000,61,47.121.206.222,CaptureFlag,true,16,2,2052-1927
2043,2014-05-04 22:28:25.3560000,121,212.226.142.164,CaptureFlag,true,11,6,2060-2094
2060,2014-05-04 04:42:21.3690000,210,7.20.237.44,KingHill,true,10,1,1941-2108-2010-1931-2127
1953,2014-05-04 20:10:57.0820000,204,201.147.5.84,CaptureFlag,true,20,1,1964-2067-1978-1973-1943
2005,2014-05-04 21:56:23.2510000,228,94.22.130.128,CaptureFlag,true,12,1,2126-1936-1835-2006-1879
2009,2014-05-04 20:56:11.0050000,11,207.34.202.164,KingHill,true,22,3,1907
2065,2014-05-04 02:27:27.3390000,19,202.98.71.20,KingHill,true,16,6,2092-2064
1969,2014-05-04 05:19:53.2380000,86,186.240.167.175,CaptureFlag,true,11,4,1911-1959
2041,2014-05-04 06:20:54.4480000,78,232.185.196.132,KingHill,true,7,4,1885-1896
2126,2014-05-04 20:29:03.2720000,205,190.30.85.132,KingHill,true,1,2,2122-2049-2091-1943-2002
1977,2014-05-04 14:53:50.4380000,5,154.37.244.245,KingHill,true,3,4,1916
2035,2014-05-04 13:04:10.4260000,16,124.58.152.97,KingHill,true,17,4,2022
2151,2014-05-04 07:54:58.3640000,9,11.11.159.194,KingHill,true,19,1,2077
2121,2014-05-04 16:26:47.3010000,6,157.167.126.103,KingHill,true,8,3,1908
1981,2014-05-04 20:35:22.4950000,18,193.34.205.162,KingHill,true,12,3,2143-2094
2080,2014-05-04 02:51:32.0310000,70,227.241.47.91,KingHill,true,15,5,1933-2086
2040,2014-05-04 11:22:01.3980000,64,42.104.21.141,KingHill,true,1,6,1917-1940
2044,2014-05-04 15:13:17.2240000,213,18.231.5.164,CaptureFlag,true,17,2,2033-1874-1998-2127-2151
2170,2014-05-04 01:51:56.1490000,13,118.118.129.209,KingHill,true,8,2,1999
2134,2014-05-04 21:32:53.1370000,21,108.123.5.39,CaptureFlag,true,18,5,1882-2069
2102,2014-05-04 04:55:11.1010000,92,180.239.100.251,CaptureFlag,true,3,2,2095-2152
2011,2014-05-04 07:28:36.2300000,75,149.77.138.140,KingHill,true,3,3,2102-2092
2030,2014-05-04 05:57:45.1750000,195,50.38.57.157,KingHill,true,5,6,1999-2096-2009-1967
1906,2014-05-04 10:15:23.0860000,199,147.165.165.167,KingHill,true,21,1,1953-2107-1897-2149
1984,2014-05-04 22:32:25.0470000,5,100.215.2.76,CaptureFlag,true,4,1,2000
2131,2014-05-04 07:18:26.0550000,15,193.48.179.92,KingHill,true,8,5,2042
1913,2014-05-04 10:47:29.2030000,7,187.167.87.237,KingHill,true,6,2,2055
2191,2014-05-04 12:40:31.0190000,22,238.81.242.224,KingHill,true,21,1,2065-1907
1921,2014-05-04 02:29:15.3570000,109,166.188.227.18,KingHill,true,13,1,2107-2062
2171,2014-05-04 05:22:02.3080000,101,188.203.28.25,KingHill,true,21,5,2164-2075
2146,2014-05-04 20:54:15.3590000,1,205.26.217.244,KingHill,true,2,6,2152
2161,2014-05-04 05:00:51.3330000,21,130.105.74.86,KingHill,true,15,1,1919-2176
1975,2014-05-04 05:03:10.3010000,3,111.209.224.98,CaptureFlag,true,16,1,2151
2149,2014-05-04 04:16:00.2160000,12,214.55.230.71,CaptureFlag,true,23,1,2194
2005,2014-05-04 02:48:04.2290000,11,3.198.53.166,KingHill,true,24,2,2067
2057,2014-05-04 17:08:33.4830000,14,85.1.153.15,CaptureFlag,true,4,6,1991
2124,2014-05-04 12:47:00.0990000,17,94.150.174.253,KingHill,true,2,3,2162
2151,2014-05-04 19:54:30.4750000,97,125.91.14.225,KingHill,true,6,1,1994-2201
2216,2014-05-04 20:05:06.1200000,62,251.23.48.244,CaptureFlag,true,14,2,2147-2035
2150,2014-05-04 21:24:28.0210000,207,243.92.15.41,KingHill,true,9,1,2003-2132-2130-2016-2220
2130,2014-05-04 22:15:25.1250000,13,215.83.253.148,CaptureFlag,true,20,2,2160
2114,2014-05-04 07:35:37.3820000,17,232.188.12.21,KingHill,true,18,1,2223
2156,2014-05-04 20:22:22.0630000,51,96.124.43.156,CaptureFlag,true,24,5,1989-2091
2261,2014-05-04 19:43:39.4220000,119,239.108.167.150,CaptureFlag,true,9,4,1981-2009
2057,2014-05-04 04:58:07.2020000,203,34.84.19.207,CaptureFlag,true,14,6,2265-2267-1984-2192-2190
1982,2014-05-04 01:22:57.3050000,214,244.184.137.9,CaptureFlag,true,14,4,2008-1997-2214-2215-2250
2280,2014-05-04 12:42:24.3030000,1,140.235.218.194,KingHill,true,5,4,2261
2288,2014-05-04 03:51:12.1920000,16,114.182.152.76,KingHill,true,21,3,2131
2240,2014-05-04 04:10:06.3710000,44,72.152.199.238,CaptureFlag,true,3,6,2259-2214
2279,2014-05-04 11:38:36.0020000,43,145.103.187.133,KingHill,true,3,5,2094-2193
2144,2014-05-04 09:54:27.0560000,196,230.180.182.126,CaptureFlag,true,8,1,2092-2216-2198-2154
2273,2014-05-04 05:12:46.2340000,207,153.196.97.56,CaptureFlag,true,12,1,2165-2105-2147-2206-2000
2119,2014-05-04 15:51:34.4720000,237,130.25.74.21,KingHill,true,1,3,2158-2215-2035-2128-2205
2274,2014-05-04 07:51:20.3520000,10,77.143.3.2,KingHill,true,15,4,2215
2079,2014-05-04 21:03:36.1360000,23,244.140.79.175,KingHill,true,9,5,2277-2100
2130,2014-05-04 21:47:47.3770000,79,76.45.229.164,CaptureFlag,true,3,4,2043-2298
2166,2014-05-04 07:10:38.3430000,77,49.210.243.186,KingHill,true,23,4,2278-2253
2025,2014-05-04 15:15:00.4010000,211,246.178.157.227,KingHill,true,14,3,2137-2212-2162-2234-2145
2016,2014-05-04 12:15:38.4480000,209,249.217.6.3,KingHill,true,7,5,2147-2124-2126-2102-2039
2058,2014-05-04 17:20:27.0200000,234,209.144.69.127,CaptureFlag,true,3,1,2046-2261-2090-2244-2006
2118,2014-05-04 07:48:56.4710000,10,248.164.118.231,CaptureFlag,true,1,3,2132
2186,2014-05-04 17:41:04.1160000,23,20.44.181.91,KingHill,true,13,1,2040-2264
2067,2014-05-04 14:23:57.4270000,60,197.104.200.17,CaptureFlag,true,16,2,2146-2080
2153,2014-05-04 16:32:24.0830000,47,149.44.73.28,CaptureFlag,true,5,4,2144-2171
2118,2014-05-04 02:51:26.3180000,202,141.56.248.77,CaptureFlag,true,17,5,2164-2161-2280-2164-2215
2266,2014-05-04 13:40:40.4810000,1,59.177.191.66,CaptureFlag,true,7,4,2203
2319,2014-05-04 14:19:00.3000000,15,39.87.111.220,KingHill,true,12,4,2197
2201,2014-05-04 16:39:49.3140000,121,170.97.231.108,CaptureFlag,true,20,6,2262-2045
2028,2014-05-04 13:05:42.4600000,41,226.233.151.170,CaptureFlag,true,20,1,2200-2248
2069,2014-05-04 04:38:26.2690000,6,251.158.84.55,CaptureFlag,true,5,3,2134
2144,2014-05-04 14:46:53.4330000,18,216.171.111.209,KingHill,true,24,5,2154-2198
2296,2014-05-04 19:38:32.3240000,54,90.139.156.143,CaptureFlag,true,17,5,2119-2246
2086,2014-05-04 08:48:36.0190000,35,187.97.72.123,CaptureFlag,true,19,1,2038-2279
2304,2014-05-04 15:31:45.2720000,211,178.19.70.60,CaptureFlag,true,22,3,2320-2235-2186-2042-2049
2221,2014-05-04 22:46:30.3900000,196,69.71.42.23,KingHill,true,11,4,2220-2172-2045-2092
2189,2014-05-04 04:20:36.3750000,223,204.204.110.119,KingHill,true,13,1,2250-2059-2147-2291-2068
2078,2014-05-04 17:40:16.2840000,8,251.142.118.218,KingHill,true,24,6,2183
2337,2014-05-04 19:42:00.1050000,19,184.249.168.205,CaptureFlag,true,14,4,2051-2144
2082,2014-05-04 17:20:54.2260000,107,230.197.22.195,KingHill,true,23,4,2096-2292
2220,2014-05-04 02:07:51.1890000,61,168.176.104.198,CaptureFlag,true,3,6,2169-2326
2166,2014-05-04 12:37:30.3170000,214,7.36.244.241,KingHill,true,16,3,2050-2339-2224-2221-2053
2190,2014-05-04 11:09:57.3810000,197,168.132.171.212,CaptureFlag,true,5,3,2292-2315-2170-2048
2243,2014-05-04 05:35:01.4930000,237,110.115.55.12,CaptureFlag,true,1,6,2193-2292-2318-2182-2117
